OMNIWeb Plus Browser Results

Listing for omni_min data from 20170907 to 20170908
Selected parameters:
 1 SYM/H, nT

YYYY DOY HR MN    1 
2017 250 20 25    14
2017 250 20 26    14
2017 250 20 27    15
2017 250 20 28    15
2017 250 20 29    15
2017 250 20 30    15
2017 250 20 31    15
2017 250 20 32    15
2017 250 20 33    14
2017 250 20 34    14
2017 250 20 35    13
2017 250 20 36    13
2017 250 20 37    12
2017 250 20 38    12
2017 250 20 39    12
2017 250 20 40    13
2017 250 20 41    15
2017 250 20 42    18
2017 250 20 43    18
2017 250 20 44    14
2017 250 20 45    10
2017 250 20 46     9
2017 250 20 47     8
2017 250 20 48     8
2017 250 20 49     8
2017 250 20 50     9
2017 250 20 51     9
2017 250 20 52    13
2017 250 20 53    15
2017 250 20 54    16
2017 250 20 55    16
2017 250 20 56    15
2017 250 20 57    13
2017 250 20 58    12
2017 250 20 59    12
2017 250 21  0    12
2017 250 21  1    13
2017 250 21  2    14
2017 250 21  3    15
2017 250 21  4    15
2017 250 21  5    14
2017 250 21  6    14
2017 250 21  7    14
2017 250 21  8    13
2017 250 21  9    13
2017 250 21 10    13
2017 250 21 11    13
2017 250 21 12    12
2017 250 21 13    12
2017 250 21 14    12
2017 250 21 15    11
2017 250 21 16    11
2017 250 21 17    11
2017 250 21 18    11
2017 250 21 19    11
2017 250 21 20    11
2017 250 21 21     9
2017 250 21 22     8
2017 250 21 23     7
2017 250 21 24     6
2017 250 21 25     4
2017 250 21 26     4
2017 250 21 27     5
2017 250 21 28     5
2017 250 21 29     5
2017 250 21 30     5
2017 250 21 31     5
2017 250 21 32     4
2017 250 21 33     4
2017 250 21 34     3
2017 250 21 35     2
2017 250 21 36     1
2017 250 21 37     0
2017 250 21 38    -1
2017 250 21 39    -2
2017 250 21 40    -3
2017 250 21 41    -4
2017 250 21 42    -5
2017 250 21 43    -4
2017 250 21 44    -5
2017 250 21 45    -5
2017 250 21 46    -4
2017 250 21 47    -4
2017 250 21 48    -4
2017 250 21 49    -4
2017 250 21 50    -4
2017 250 21 51    -5
2017 250 21 52    -5
2017 250 21 53    -5
2017 250 21 54    -6
2017 250 21 55    -7
2017 250 21 56    -8
2017 250 21 57    -9
2017 250 21 58   -10
2017 250 21 59   -10
2017 250 22  0   -11
2017 250 22  1   -11
2017 250 22  2   -11
2017 250 22  3   -11
2017 250 22  4   -11
2017 250 22  5   -12
2017 250 22  6   -11
2017 250 22  7   -12
2017 250 22  8   -13
2017 250 22  9   -14
2017 250 22 10   -15
2017 250 22 11   -16
2017 250 22 12   -17
2017 250 22 13   -19
2017 250 22 14   -21
2017 250 22 15   -23
2017 250 22 16   -23
2017 250 22 17   -24
2017 250 22 18   -25
2017 250 22 19   -25
2017 250 22 20   -25
2017 250 22 21   -25
2017 250 22 22   -25
2017 250 22 23   -25
2017 250 22 24   -25
2017 250 22 25   -25
2017 250 22 26   -25
2017 250 22 27   -24
2017 250 22 28   -24
2017 250 22 29   -25
2017 250 22 30   -25
2017 250 22 31   -24
2017 250 22 32   -23
2017 250 22 33   -24
2017 250 22 34   -22
2017 250 22 35   -22
2017 250 22 36   -22
2017 250 22 37   -23
2017 250 22 38   -23
2017 250 22 39   -23
2017 250 22 40   -25
2017 250 22 41   -26
2017 250 22 42   -26
2017 250 22 43   -26
2017 250 22 44   -26
2017 250 22 45   -27
2017 250 22 46   -28
2017 250 22 47   -28
2017 250 22 48   -29
2017 250 22 49   -28
2017 250 22 50   -27
2017 250 22 51   -26
2017 250 22 52   -27
2017 250 22 53   -27
2017 250 22 54   -28
2017 250 22 55   -28
2017 250 22 56   -29
2017 250 22 57   -29
2017 250 22 58   -30
2017 250 22 59   -30
2017 250 23  0   -31
2017 250 23  1   -14
2017 250 23  2     9
2017 250 23  3    11
2017 250 23  4     3
2017 250 23  5    -4
2017 250 23  6    -8
2017 250 23  7   -14
2017 250 23  8   -20
2017 250 23  9   -17
2017 250 23 10   -19
2017 250 23 11   -21
2017 250 23 12   -21
2017 250 23 13   -24
2017 250 23 14   -25
2017 250 23 15   -20
2017 250 23 16   -19
2017 250 23 17   -19
2017 250 23 18   -21
2017 250 23 19   -26
2017 250 23 20   -32
2017 250 23 21   -37
2017 250 23 22   -38
2017 250 23 23   -40
2017 250 23 24   -43
2017 250 23 25   -44
2017 250 23 26   -47
2017 250 23 27   -55
2017 250 23 28   -63
2017 250 23 29   -72
2017 250 23 30   -78
2017 250 23 31   -84
2017 250 23 32   -90
2017 250 23 33   -93
2017 250 23 34   -93
2017 250 23 35   -92
2017 250 23 36   -90
2017 250 23 37   -90
2017 250 23 38   -90
2017 250 23 39   -90
2017 250 23 40   -90
2017 250 23 41   -89
2017 250 23 42   -90
2017 250 23 43   -91
2017 250 23 44   -91
2017 250 23 45   -91
2017 250 23 46   -91
2017 250 23 47   -90
2017 250 23 48   -91
2017 250 23 49   -93
2017 250 23 50   -94
2017 250 23 51   -95
2017 250 23 52   -95
2017 250 23 53   -95
2017 250 23 54   -95
2017 250 23 55   -95
2017 250 23 56   -95
2017 250 23 57   -94
2017 250 23 58   -93
2017 250 23 59   -92
2017 251  0  0   -92
2017 251  0  1   -92
2017 251  0  2   -94
2017 251  0  3   -94
2017 251  0  4   -96
2017 251  0  5   -95
2017 251  0  6   -96
2017 251  0  7   -96
2017 251  0  8   -97
2017 251  0  9   -97
2017 251  0 10   -97
2017 251  0 11   -98
2017 251  0 12  -100
2017 251  0 13   -99
2017 251  0 14   -97
2017 251  0 15   -96
2017 251  0 16   -96
2017 251  0 17   -97
2017 251  0 18  -100
2017 251  0 19  -103
2017 251  0 20  -106
2017 251  0 21  -107
2017 251  0 22  -105
2017 251  0 23  -106
2017 251  0 24  -106
2017 251  0 25  -108
2017 251  0 26  -114
2017 251  0 27  -117
2017 251  0 28  -118
2017 251  0 29  -118
2017 251  0 30  -120
2017 251  0 31  -125
2017 251  0 32  -129
2017 251  0 33  -132
2017 251  0 34  -133
2017 251  0 35  -134
2017 251  0 36  -136
2017 251  0 37  -137
2017 251  0 38  -136
2017 251  0 39  -136
2017 251  0 40  -136
2017 251  0 41  -137
2017 251  0 42  -138
2017 251  0 43  -139
2017 251  0 44  -140
2017 251  0 45  -141
2017 251  0 46  -139
2017 251  0 47  -139
2017 251  0 48  -141
2017 251  0 49  -139
2017 251  0 50  -139
2017 251  0 51  -142
2017 251  0 52  -144
2017 251  0 53  -145
2017 251  0 54  -145
2017 251  0 55  -144
2017 251  0 56  -144
2017 251  0 57  -143
2017 251  0 58  -143
2017 251  0 59  -142
2017 251  1  0  -142
2017 251  1  1  -142
2017 251  1  2  -142
2017 251  1  3  -143
2017 251  1  4  -143
2017 251  1  5  -143
2017 251  1  6  -144
2017 251  1  7  -144
2017 251  1  8  -146
2017 251  1  9  -145
2017 251  1 10  -146
2017 251  1 11  -145
2017 251  1 12  -143
2017 251  1 13  -142
2017 251  1 14  -141
2017 251  1 15  -141
2017 251  1 16  -140
2017 251  1 17  -137
2017 251  1 18  -136
2017 251  1 19  -135
2017 251  1 20  -134
2017 251  1 21  -135
2017 251  1 22  -136
2017 251  1 23  -137
2017 251  1 24  -137
2017 251  1 25  -137
2017 251  1 26  -135
2017 251  1 27  -132
2017 251  1 28  -130
2017 251  1 29  -129
2017 251  1 30  -129
2017 251  1 31  -130
2017 251  1 32  -131
2017 251  1 33  -133
2017 251  1 34  -135
2017 251  1 35  -134
2017 251  1 36  -132
2017 251  1 37  -130
2017 251  1 38  -127
2017 251  1 39  -123
2017 251  1 40  -122
2017 251  1 41  -121
2017 251  1 42  -121
2017 251  1 43  -121
2017 251  1 44  -123
2017 251  1 45  -125
2017 251  1 46  -125
2017 251  1 47  -124
2017 251  1 48  -125
2017 251  1 49  -125
2017 251  1 50  -126
2017 251  1 51  -127
2017 251  1 52  -127
2017 251  1 53  -128
2017 251  1 54  -128
2017 251  1 55  -129
2017 251  1 56  -128
2017 251  1 57  -128
2017 251  1 58  -128
2017 251  1 59  -128
2017 251  2  0  -128
2017 251  2  1  -128
2017 251  2  2  -127
2017 251  2  3  -127
2017 251  2  4  -127
2017 251  2  5  -126
2017 251  2  6  -124
2017 251  2  7  -123
2017 251  2  8  -121
2017 251  2  9  -120
2017 251  2 10  -119
2017 251  2 11  -119
2017 251  2 12  -120
2017 251  2 13  -120
2017 251  2 14  -120
2017 251  2 15  -121
2017 251  2 16  -122
2017 251  2 17  -122
2017 251  2 18  -122
2017 251  2 19  -122
2017 251  2 20  -121
2017 251  2 21  -121
2017 251  2 22  -121
2017 251  2 23  -121
2017 251  2 24  -121
2017 251  2 25  -122
2017 251  2 26  -122
2017 251  2 27  -123
2017 251  2 28  -124
2017 251  2 29  -124
2017 251  2 30  -124
2017 251  2 31  -123
2017 251  2 32  -123
2017 251  2 33  -122
2017 251  2 34  -121
2017 251  2 35  -119
2017 251  2 36  -118
2017 251  2 37  -118
2017 251  2 38  -119
2017 251  2 39  -120
2017 251  2 40  -120
2017 251  2 41  -120
2017 251  2 42  -119
2017 251  2 43  -118
2017 251  2 44  -118
2017 251  2 45  -117
2017 251  2 46  -117
2017 251  2 47  -117
2017 251  2 48  -117
2017 251  2 49  -117
2017 251  2 50  -116
2017 251  2 51  -116
2017 251  2 52  -116
2017 251  2 53  -115
2017 251  2 54  -116
2017 251  2 55  -115
2017 251  2 56  -113
2017 251  2 57  -113
2017 251  2 58  -113
2017 251  2 59  -111
2017 251  3  0  -110
2017 251  3  1  -109
2017 251  3  2  -109
2017 251  3  3  -108
2017 251  3  4  -108
2017 251  3  5  -107
2017 251  3  6  -108
2017 251  3  7  -108
2017 251  3  8  -107
2017 251  3  9  -106
2017 251  3 10  -104
2017 251  3 11  -102
2017 251  3 12  -101
2017 251  3 13   -99
2017 251  3 14   -97
2017 251  3 15   -95
2017 251  3 16   -94
2017 251  3 17   -94
2017 251  3 18   -94
2017 251  3 19   -94
2017 251  3 20   -95
2017 251  3 21   -96
2017 251  3 22   -96
2017 251  3 23   -98
2017 251  3 24   -98
2017 251  3 25   -97
2017 251  3 26   -96
2017 251  3 27   -95
2017 251  3 28   -95
2017 251  3 29   -95
2017 251  3 30   -96
2017 251  3 31   -96
2017 251  3 32   -97
2017 251  3 33   -99
2017 251  3 34   -98
2017 251  3 35   -96
2017 251  3 36   -96
2017 251  3 37   -96
2017 251  3 38   -95
2017 251  3 39   -95
2017 251  3 40   -95
2017 251  3 41   -96
2017 251  3 42   -95
2017 251  3 43   -96
2017 251  3 44   -95
2017 251  3 45   -95
2017 251  3 46   -94
2017 251  3 47   -95
2017 251  3 48   -96
2017 251  3 49   -97
2017 251  3 50   -99
2017 251  3 51  -100
2017 251  3 52  -100
2017 251  3 53  -100
2017 251  3 54   -99
2017 251  3 55   -99
2017 251  3 56   -99
2017 251  3 57  -101
2017 251  3 58  -103
2017 251  3 59  -104
2017 251  4  0  -106
2017 251  4  1  -108
2017 251  4  2  -109
2017 251  4  3  -110
2017 251  4  4  -111
2017 251  4  5  -112
2017 251  4  6  -113
2017 251  4  7  -113
2017 251  4  8  -115
2017 251  4  9  -115
2017 251  4 10  -114
2017 251  4 11  -114
2017 251  4 12  -113
2017 251  4 13  -114
2017 251  4 14  -113
2017 251  4 15  -113
2017 251  4 16  -113
2017 251  4 17  -112
2017 251  4 18  -113
2017 251  4 19  -113
2017 251  4 20  -113
2017 251  4 21  -113
2017 251  4 22  -112
2017 251  4 23  -112
2017 251  4 24  -112
2017 251  4 25  -112
2017 251  4 26  -112
2017 251  4 27  -112
2017 251  4 28  -111
2017 251  4 29  -111
2017 251  4 30  -111
2017 251  4 31  -111
2017 251  4 32  -110
2017 251  4 33  -110
2017 251  4 34  -110
2017 251  4 35  -111
2017 251  4 36  -111
2017 251  4 37  -109
2017 251  4 38  -109
2017 251  4 39  -109
2017 251  4 40  -108
2017 251  4 41  -107
2017 251  4 42  -108
2017 251  4 43  -107
2017 251  4 44  -107
2017 251  4 45  -106
2017 251  4 46  -105
2017 251  4 47  -105
2017 251  4 48  -104
2017 251  4 49  -104
2017 251  4 50  -103
2017 251  4 51  -102
2017 251  4 52  -101
2017 251  4 53   -99
2017 251  4 54  -100
2017 251  4 55  -100
2017 251  4 56   -99
2017 251  4 57   -99
2017 251  4 58   -99
2017 251  4 59   -98
2017 251  5  0   -97
2017 251  5  1   -96
2017 251  5  2   -94
2017 251  5  3   -93
2017 251  5  4   -93
2017 251  5  5   -92
2017 251  5  6   -91
2017 251  5  7   -91
2017 251  5  8   -91
2017 251  5  9   -91
2017 251  5 10   -90
2017 251  5 11   -92
2017 251  5 12   -92
2017 251  5 13   -93
2017 251  5 14   -93
2017 251  5 15   -93
2017 251  5 16   -93
2017 251  5 17   -92
2017 251  5 18   -92
2017 251  5 19   -91
2017 251  5 20   -90
2017 251  5 21   -89
2017 251  5 22   -89
2017 251  5 23   -89
2017 251  5 24   -88
2017 251  5 25   -89
2017 251  5 26   -89
2017 251  5 27   -89
2017 251  5 28   -88
2017 251  5 29   -87
2017 251  5 30   -88
2017 251  5 31   -87
2017 251  5 32   -87
2017 251  5 33   -88
2017 251  5 34   -88
2017 251  5 35   -88
2017 251  5 36   -88
2017 251  5 37   -87
2017 251  5 38   -83
2017 251  5 39   -80
2017 251  5 40   -80
2017 251  5 41   -80
2017 251  5 42   -81
2017 251  5 43   -81
2017 251  5 44   -80
2017 251  5 45   -77
2017 251  5 46   -76
2017 251  5 47   -76
2017 251  5 48   -78
2017 251  5 49   -78
2017 251  5 50   -77
2017 251  5 51   -77
2017 251  5 52   -76
2017 251  5 53   -75
2017 251  5 54   -77
2017 251  5 55   -81
2017 251  5 56   -83
2017 251  5 57   -82
2017 251  5 58   -81
2017 251  5 59   -81
2017 251  6  0   -81
2017 251  6  1   -83
2017 251  6  2   -86
2017 251  6  3   -87
2017 251  6  4   -87
2017 251  6  5   -87
2017 251  6  6   -88
2017 251  6  7   -88
2017 251  6  8   -88
2017 251  6  9   -87
2017 251  6 10   -87
2017 251  6 11   -87
2017 251  6 12   -86
2017 251  6 13   -86
2017 251  6 14   -85
2017 251  6 15   -85
2017 251  6 16   -82
2017 251  6 17   -78
2017 251  6 18   -76
2017 251  6 19   -75
2017 251  6 20   -75
2017 251  6 21   -75
2017 251  6 22   -76
2017 251  6 23   -79
2017 251  6 24   -83
2017 251  6 25   -82
2017 251  6 26   -84
2017 251  6 27   -85
2017 251  6 28   -84
2017 251  6 29   -83
2017 251  6 30   -88
2017 251  6 31   -93
2017 251  6 32   -92
2017 251  6 33   -89
2017 251  6 34   -90
2017 251  6 35   -90
2017 251  6 36   -87
2017 251  6 37   -86
2017 251  6 38   -87
2017 251  6 39   -88
2017 251  6 40   -88
2017 251  6 41   -87
2017 251  6 42   -86
2017 251  6 43   -87
2017 251  6 44   -86
2017 251  6 45   -84
2017 251  6 46   -83
2017 251  6 47   -81
2017 251  6 48   -83
2017 251  6 49   -85
2017 251  6 50   -84
2017 251  6 51   -85
2017 251  6 52   -90
2017 251  6 53   -91
2017 251  6 54   -92
2017 251  6 55   -90
2017 251  6 56   -88
2017 251  6 57   -87
2017 251  6 58   -88
2017 251  6 59   -88
2017 251  7  0   -88
2017 251  7  1   -88
2017 251  7  2   -89
2017 251  7  3   -88
2017 251  7  4   -90
2017 251  7  5   -92
2017 251  7  6   -89
2017 251  7  7   -90
2017 251  7  8   -91
2017 251  7  9   -90
2017 251  7 10   -87
2017 251  7 11   -82
2017 251  7 12   -81
2017 251  7 13   -80
2017 251  7 14   -85
2017 251  7 15   -89
2017 251  7 16   -88
2017 251  7 17   -86
2017 251  7 18   -86
2017 251  7 19   -86
2017 251  7 20   -86
2017 251  7 21   -87
2017 251  7 22   -87
2017 251  7 23   -86
2017 251  7 24   -85
2017 251  7 25   -85
2017 251  7 26   -85
2017 251  7 27   -85
2017 251  7 28   -87
2017 251  7 29   -88
2017 251  7 30   -88
2017 251  7 31   -87
2017 251  7 32   -85
2017 251  7 33   -83
2017 251  7 34   -80
2017 251  7 35   -79
2017 251  7 36   -81
2017 251  7 37   -84
2017 251  7 38   -85
2017 251  7 39   -84
2017 251  7 40   -83
2017 251  7 41   -84
2017 251  7 42   -84
2017 251  7 43   -84
2017 251  7 44   -83
2017 251  7 45   -83
2017 251  7 46   -84
2017 251  7 47   -84
2017 251  7 48   -83
2017 251  7 49   -83
2017 251  7 50   -83
2017 251  7 51   -82
2017 251  7 52   -80
2017 251  7 53   -80
2017 251  7 54   -79
2017 251  7 55   -78
2017 251  7 56   -77
2017 251  7 57   -76
2017 251  7 58   -76
2017 251  7 59   -75
2017 251  8  0   -74
2017 251  8  1   -74
2017 251  8  2   -73
2017 251  8  3   -72
2017 251  8  4   -71
2017 251  8  5   -72
2017 251  8  6   -73
2017 251  8  7   -72
2017 251  8  8   -72
2017 251  8  9   -71
2017 251  8 10   -71
2017 251  8 11   -72
2017 251  8 12   -71
2017 251  8 13   -71
2017 251  8 14   -72
2017 251  8 15   -71
2017 251  8 16   -72
2017 251  8 17   -72
2017 251  8 18   -72
2017 251  8 19   -70
2017 251  8 20   -68
2017 251  8 21   -68
2017 251  8 22   -70
2017 251  8 23   -71
2017 251  8 24   -71
2017 251  8 25   -70
2017 251  8 26   -69
2017 251  8 27   -66
2017 251  8 28   -66
2017 251  8 29   -67
2017 251  8 30   -66
2017 251  8 31   -66
2017 251  8 32   -67
2017 251  8 33   -67
2017 251  8 34   -67
2017 251  8 35   -66
2017 251  8 36   -66
2017 251  8 37   -67
2017 251  8 38   -67
2017 251  8 39   -67
2017 251  8 40   -67
2017 251  8 41   -67
2017 251  8 42   -66
2017 251  8 43   -66
2017 251  8 44   -66
2017 251  8 45   -65
2017 251  8 46   -66
2017 251  8 47   -66
2017 251  8 48   -66
2017 251  8 49   -67
2017 251  8 50   -65
2017 251  8 51   -63
2017 251  8 52   -62
2017 251  8 53   -62
2017 251  8 54   -61
2017 251  8 55   -61
2017 251  8 56   -59
2017 251  8 57   -57
2017 251  8 58   -57
2017 251  8 59   -57
2017 251  9  0   -58
2017 251  9  1   -58
2017 251  9  2   -58
2017 251  9  3   -56
2017 251  9  4   -57
2017 251  9  5   -57
2017 251  9  6   -57
2017 251  9  7   -57
2017 251  9  8   -57
2017 251  9  9   -57
2017 251  9 10   -57
2017 251  9 11   -57
2017 251  9 12   -57
2017 251  9 13   -57
2017 251  9 14   -57
2017 251  9 15   -57
2017 251  9 16   -56
2017 251  9 17   -56
2017 251  9 18   -57
2017 251  9 19   -55
2017 251  9 20   -54
2017 251  9 21   -55
2017 251  9 22   -54
2017 251  9 23   -54
2017 251  9 24   -54
2017 251  9 25   -54
2017 251  9 26   -54
2017 251  9 27   -54
2017 251  9 28   -54
2017 251  9 29   -53
2017 251  9 30   -53
2017 251  9 31   -54
2017 251  9 32   -54
2017 251  9 33   -54
2017 251  9 34   -54
2017 251  9 35   -54
2017 251  9 36   -53
2017 251  9 37   -53
2017 251  9 38   -53
2017 251  9 39   -53
2017 251  9 40   -52
2017 251  9 41   -53
2017 251  9 42   -52
2017 251  9 43   -51
2017 251  9 44   -53
2017 251  9 45   -53
2017 251  9 46   -53
2017 251  9 47   -52
2017 251  9 48   -51
2017 251  9 49   -50
2017 251  9 50   -50
2017 251  9 51   -50
2017 251  9 52   -50
2017 251  9 53   -49
2017 251  9 54   -49
2017 251  9 55   -48
2017 251  9 56   -48
2017 251  9 57   -48
2017 251  9 58   -47
2017 251  9 59   -47
2017 251 10  0   -47
2017 251 10  1   -47
2017 251 10  2   -47
2017 251 10  3   -47
2017 251 10  4   -47
2017 251 10  5   -47
2017 251 10  6   -47
2017 251 10  7   -47
2017 251 10  8   -46
2017 251 10  9   -46
2017 251 10 10   -46
2017 251 10 11   -47
2017 251 10 12   -46
2017 251 10 13   -46
2017 251 10 14   -47
2017 251 10 15   -46
2017 251 10 16   -46
2017 251 10 17   -46
2017 251 10 18   -46
2017 251 10 19   -46
2017 251 10 20   -46
2017 251 10 21   -45
2017 251 10 22   -46
2017 251 10 23   -46
2017 251 10 24   -46
2017 251 10 25   -46
2017 251 10 26   -46
2017 251 10 27   -46
2017 251 10 28   -46
2017 251 10 29   -46
2017 251 10 30   -45
2017 251 10 31   -44
2017 251 10 32   -45
2017 251 10 33   -45
2017 251 10 34   -45
2017 251 10 35   -45
2017 251 10 36   -46
2017 251 10 37   -45
2017 251 10 38   -46
2017 251 10 39   -45
2017 251 10 40   -45
2017 251 10 41   -45
2017 251 10 42   -45
2017 251 10 43   -45
2017 251 10 44   -45
2017 251 10 45   -44
2017 251 10 46   -45
2017 251 10 47   -45
2017 251 10 48   -46
2017 251 10 49   -46
2017 251 10 50   -43
2017 251 10 51   -45
2017 251 10 52   -47
2017 251 10 53   -47
2017 251 10 54   -46
2017 251 10 55   -45
2017 251 10 56   -44
2017 251 10 57   -43
2017 251 10 58   -45
2017 251 10 59   -46
2017 251 11  0   -42
2017 251 11  1   -42
2017 251 11  2   -43
2017 251 11  3   -43
2017 251 11  4   -43
2017 251 11  5   -42
2017 251 11  6   -43
2017 251 11  7   -44
2017 251 11  8   -46
2017 251 11  9   -47
2017 251 11 10   -47
2017 251 11 11   -47
2017 251 11 12   -46
2017 251 11 13   -46
2017 251 11 14   -47
2017 251 11 15   -46
2017 251 11 16   -46
2017 251 11 17   -45
2017 251 11 18   -45
2017 251 11 19   -42
2017 251 11 20   -39
2017 251 11 21   -40
2017 251 11 22   -41
2017 251 11 23   -40
2017 251 11 24   -39
2017 251 11 25   -39
2017 251 11 26   -39
2017 251 11 27   -40
2017 251 11 28   -43
2017 251 11 29   -43
2017 251 11 30   -44
2017 251 11 31   -45
2017 251 11 32   -46
2017 251 11 33   -43
2017 251 11 34   -43
2017 251 11 35   -44
2017 251 11 36   -43
2017 251 11 37   -43
2017 251 11 38   -43
2017 251 11 39   -44
2017 251 11 40   -44
2017 251 11 41   -45
2017 251 11 42   -46
2017 251 11 43   -47
2017 251 11 44   -51
2017 251 11 45   -55
2017 251 11 46   -54
2017 251 11 47   -51
2017 251 11 48   -46
2017 251 11 49   -47
2017 251 11 50   -53
2017 251 11 51   -57
2017 251 11 52   -56
2017 251 11 53   -57
2017 251 11 54   -58
2017 251 11 55   -57
2017 251 11 56   -56
2017 251 11 57   -56
2017 251 11 58   -55
2017 251 11 59   -56
2017 251 12  0   -58
2017 251 12  1   -60
2017 251 12  2   -61
2017 251 12  3   -59
2017 251 12  4   -59
2017 251 12  5   -57
2017 251 12  6   -58
2017 251 12  7   -60
2017 251 12  8   -62
2017 251 12  9   -64
2017 251 12 10   -65
2017 251 12 11   -63
2017 251 12 12   -58
2017 251 12 13   -54
2017 251 12 14   -54
2017 251 12 15   -57
2017 251 12 16   -60
2017 251 12 17   -60
2017 251 12 18   -57
2017 251 12 19   -55
2017 251 12 20   -51
2017 251 12 21   -51
2017 251 12 22   -53
2017 251 12 23   -57
2017 251 12 24   -64
2017 251 12 25   -69
2017 251 12 26   -71
2017 251 12 27   -73
2017 251 12 28   -73
2017 251 12 29   -72
2017 251 12 30   -72
2017 251 12 31   -73
2017 251 12 32   -74
2017 251 12 33   -74
2017 251 12 34   -74
2017 251 12 35   -75
2017 251 12 36   -76
2017 251 12 37   -76
2017 251 12 38   -77
2017 251 12 39   -78
2017 251 12 40   -79
2017 251 12 41   -79
2017 251 12 42   -77
2017 251 12 43   -76
2017 251 12 44   -74
2017 251 12 45   -74
2017 251 12 46   -73
2017 251 12 47   -74
2017 251 12 48   -73
2017 251 12 49   -69
2017 251 12 50   -66
2017 251 12 51   -66
2017 251 12 52   -66
2017 251 12 53   -67
2017 251 12 54   -67
2017 251 12 55   -68
2017 251 12 56   -70
2017 251 12 57   -70
2017 251 12 58   -71
2017 251 12 59   -73
2017 251 13  0   -76
2017 251 13  1   -80
2017 251 13  2   -83
2017 251 13  3   -85
2017 251 13  4   -82
2017 251 13  5   -79
2017 251 13  6   -78
2017 251 13  7   -79
2017 251 13  8   -80
2017 251 13  9   -83
2017 251 13 10   -84
2017 251 13 11   -86
2017 251 13 12   -88
2017 251 13 13   -89
2017 251 13 14   -89
2017 251 13 15   -89
2017 251 13 16   -89
2017 251 13 17   -90
2017 251 13 18   -92
2017 251 13 19   -93
2017 251 13 20   -95
2017 251 13 21   -95
2017 251 13 22   -97
2017 251 13 23   -98
2017 251 13 24   -98
2017 251 13 25   -99
2017 251 13 26  -100
2017 251 13 27  -100
2017 251 13 28   -99
2017 251 13 29   -99
2017 251 13 30   -99
2017 251 13 31  -101
2017 251 13 32  -102
2017 251 13 33  -102
2017 251 13 34  -100
2017 251 13 35   -99
2017 251 13 36   -99
2017 251 13 37   -98
2017 251 13 38   -92
2017 251 13 39   -94
2017 251 13 40   -95
2017 251 13 41   -94
2017 251 13 42   -95
2017 251 13 43   -89
2017 251 13 44   -89
2017 251 13 45   -92
2017 251 13 46   -94
2017 251 13 47   -98
2017 251 13 48  -100
2017 251 13 49  -100
2017 251 13 50  -103
2017 251 13 51  -105
2017 251 13 52  -107
2017 251 13 53  -109
2017 251 13 54  -110
2017 251 13 55  -113
2017 251 13 56  -115
2017 251 13 57   -96
2017 251 13 58   -97
2017 251 13 59   -99
2017 251 14  0  -100
2017 251 14  1   -99
2017 251 14  2   -95
2017 251 14  3   -95
2017 251 14  4   -91
2017 251 14  5   -84
2017 251 14  6   -85
2017 251 14  7   -84
2017 251 14  8   -86
2017 251 14  9   -88
2017 251 14 10   -92
2017 251 14 11   -94
2017 251 14 12   -92
2017 251 14 13   -91
2017 251 14 14   -88
2017 251 14 15   -90
2017 251 14 16   -90
2017 251 14 17   -92
2017 251 14 18   -93
2017 251 14 19   -95
2017 251 14 20   -98
2017 251 14 21   -98
2017 251 14 22  -100
2017 251 14 23  -100
2017 251 14 24   -99
2017 251 14 25   -98
2017 251 14 26   -95
2017 251 14 27   -95
2017 251 14 28   -95
2017 251 14 29   -96
2017 251 14 30   -98
2017 251 14 31   -97
2017 251 14 32   -97
2017 251 14 33   -95
2017 251 14 34   -94
2017 251 14 35   -92
2017 251 14 36   -91
2017 251 14 37   -89
2017 251 14 38   -88
2017 251 14 39   -88
2017 251 14 40   -89
2017 251 14 41   -89
2017 251 14 42   -91
2017 251 14 43   -91
2017 251 14 44   -92
2017 251 14 45   -91
2017 251 14 46   -92
2017 251 14 47   -93
2017 251 14 48   -94
2017 251 14 49   -95
2017 251 14 50   -97
2017 251 14 51  -100
2017 251 14 52  -101
2017 251 14 53   -99
2017 251 14 54  -100
2017 251 14 55   -99
2017 251 14 56   -98
2017 251 14 57   -97
2017 251 14 58   -98
2017 251 14 59   -96
2017 251 15  0   -95
2017 251 15  1   -96
2017 251 15  2   -95
2017 251 15  3   -93
2017 251 15  4   -93
2017 251 15  5   -94
2017 251 15  6   -87
2017 251 15  7   -87
2017 251 15  8   -87
2017 251 15  9   -86
2017 251 15 10   -83
2017 251 15 11   -82
2017 251 15 12   -83
2017 251 15 13   -78
2017 251 15 14   -75
2017 251 15 15   -76
2017 251 15 16   -78
2017 251 15 17   -79
2017 251 15 18   -77
2017 251 15 19   -75
2017 251 15 20   -77
2017 251 15 21   -79
2017 251 15 22   -72
2017 251 15 23   -82
2017 251 15 24   -85
2017 251 15 25   -89
2017 251 15 26   -82
2017 251 15 27   -81
2017 251 15 28   -83
2017 251 15 29   -82
2017 251 15 30   -85
2017 251 15 31   -86
2017 251 15 32   -87
2017 251 15 33   -91
2017 251 15 34   -84
2017 251 15 35   -90
2017 251 15 36   -95
2017 251 15 37   -94
2017 251 15 38   -86
2017 251 15 39   -89
2017 251 15 40   -95
2017 251 15 41   -99
2017 251 15 42   -93
2017 251 15 43   -89
2017 251 15 44   -93
2017 251 15 45   -96
2017 251 15 46   -95
2017 251 15 47   -93
2017 251 15 48   -94
2017 251 15 49   -96
2017 251 15 50   -97
2017 251 15 51  -100
